,title,relative_link,date,filename
43,آخر مستجدات حادثة إغتصاب جماعي لقاصر في الكاف,https://essada.net/%d8%a2%d8%ae%d8%b1-%d9%85%d8%b3%d8%aa%d8%ac%d8%af%d8%a7%d8%aa-%d8%ad%d8%a7%d8%af%d8%ab%d8%a9-%d8%a5%d8%ba%d8%aa%d8%b5%d8%a7%d8%a8-%d8%ac%d9%85%d8%a7%d8%b9%d9%8a-%d9%84%d9%82%d8%a7%d8%b5%d8%b1-%d9%81.html,الأربعاء 11 جمادى الآخرة 1441ﻫ 5-2-2020م,essada.net__044.txt
44,المهدية: منعوه من السّفر إلى إيطاليا.. فشنق نفسه,https://essada.net/%d8%a7%d9%84%d9%85%d9%87%d8%af%d9%8a%d8%a9-%d9%85%d9%86%d8%b9%d9%88%d9%87-%d9%85%d9%86-%d8%a7%d9%84%d8%b3%d9%91%d9%81%d8%b1-%d8%a5%d9%84%d9%89-%d8%a5%d9%8a%d8%b7%d8%a7%d9%84%d9%8a%d8%a7-%d9%81.html,الأربعاء 11 جمادى الآخرة 1441ﻫ 5-2-2020م,essada.net__045.txt
45,سوسة: القبض على فتاة مفتش عنها من أجل القتل العمد,https://essada.net/%d8%b3%d9%88%d8%b3%d8%a9-%d8%a7%d9%84%d9%82%d8%a8%d8%b6-%d8%b9%d9%84%d9%89-%d9%81%d8%aa%d8%a7%d8%a9-%d9%85%d9%81%d8%aa%d8%b4-%d8%b9%d9%86%d9%87%d8%a7-%d9%85%d9%86-%d8%a3%d8%ac%d9%84-%d8%a7%d9%84.html,الأربعاء 11 جمادى الآخرة 1441ﻫ 5-2-2020م,essada.net__046.txt
46,جمّال: منحرفون يرشقون السيارات بالحجارة.. و الأمن يتدخّل,https://essada.net/%d8%ac%d9%85%d9%91%d8%a7%d9%84-%d9%85%d9%86%d8%ad%d8%b1%d9%81%d9%88%d9%86-%d9%8a%d8%b1%d8%b4%d9%82%d9%88%d9%86-%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%b1%d8%a7%d8%aa-%d8%a8%d8%a7%d9%84%d8%ad%d8%ac%d8%a7.html,الأربعاء 11 جمادى الآخرة 1441ﻫ 5-2-2020م,essada.net__047.txt
47,إصابة إمرأة في تطاوين بفيروس كورونا: مصدر مسؤول يوضح,https://essada.net/%d8%a5%d8%b5%d8%a7%d8%a8%d8%a9-%d8%a5%d9%85%d8%b1%d8%a3%d8%a9-%d9%81%d9%8a-%d8%aa%d8%b7%d8%a7%d9%88%d9%8a%d9%86-%d8%a8%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d9%85%d8%b5.html,الثلاثاء 10 جمادى الآخرة 1441ﻫ 4-2-2020م,essada.net__048.txt
48,الداخلية تقدّم تفاصيل جديدة حول إطلاق النار بالكبارة,https://essada.net/%d8%a7%d9%84%d8%af%d8%a7%d8%ae%d9%84%d9%8a%d8%a9-%d8%aa%d9%82%d8%af%d9%91%d9%85-%d8%aa%d9%81%d8%a7%d8%b5%d9%8a%d9%84-%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d8%ad%d9%88%d9%84-%d8%a5%d8%b7%d9%84%d8%a7%d9%82.html,الثلاثاء 10 جمادى الآخرة 1441ﻫ 4-2-2020م,essada.net__049.txt
49,نكل بشقيقته و شوه وجهها و عنف والدته: مروج للمخدرات يقع في الفخ متسلحا بسكين,https://essada.net/%d9%86%d9%83%d9%84-%d8%a8%d8%b4%d9%82%d9%8a%d9%82%d8%aa%d9%87-%d9%88-%d8%b4%d9%88%d9%87-%d9%88%d8%ac%d9%87%d9%87%d8%a7-%d9%88-%d8%b9%d9%86%d9%81-%d9%88%d8%a7%d9%84%d8%af%d8%aa%d9%87-%d9%85%d8%b1.html,الثلاثاء 10 جمادى الآخرة 1441ﻫ 4-2-2020م,essada.net__050.txt
50,بمواصفات عالية الجودة و وفق ما تقتضيه المعايير الدولية: وزير العدل يعلن إنطلاق عمل السجن المدني بأوذنة,https://essada.net/%d8%a8%d9%85%d9%88%d8%a7%d8%b5%d9%81%d8%a7%d8%aa-%d8%b9%d8%a7%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%af%d8%a9-%d9%88-%d9%88%d9%81%d9%82-%d9%85%d8%a7-%d8%aa%d9%82%d8%aa%d8%b6%d9%8a%d9%87-%d8%a7.html,الثلاثاء 10 جمادى الآخرة 1441ﻫ 4-2-2020م,essada.net__051.txt
51,الكاف: إيقاف شابين قاما بالإعتداء على فتاة قاصر,https://essada.net/%d8%a7%d9%84%d9%83%d8%a7%d9%81-%d8%a5%d9%8a%d9%82%d8%a7%d9%81-%d8%b4%d8%a7%d8%a8%d9%8a%d9%86-%d9%82%d8%a7%d9%85%d8%a7-%d8%a8%d8%a7%d9%84%d8%a5%d8%b9%d8%aa%d8%af%d8%a7%d8%a1-%d8%b9%d9%84%d9%89-%d9%81.html,الثلاثاء 10 جمادى الآخرة 1441ﻫ 4-2-2020م,essada.net__052.txt
52,أصبح مخزنا لعدد من المنتصبين.. بلدية سوسة تخلي مقر “دار الموزيكا” و تغيّر الأقفال,https://essada.net/%d8%a3%d8%b5%d8%a8%d8%ad-%d9%85%d8%ae%d8%b2%d9%86%d8%a7-%d9%84%d8%b9%d8%af%d8%af-%d9%85%d9%86-%d8%a7%d9%84%d9%85%d9%86%d8%aa%d8%b5%d8%a8%d9%8a%d9%86-%d8%a8%d9%84%d8%af%d9%8a%d8%a9-%d8%b3%d9%88%d8%b3.html,الثلاثاء 10 جمادى الآخرة 1441ﻫ 4-2-2020م,essada.net__053.txt
53,النقابة الجهوية للفلاحين بصفاقس تدعو إلى يوم غضب وطني,https://essada.net/%d8%a7%d9%84%d9%86%d9%82%d8%a7%d8%a8%d8%a9-%d8%a7%d9%84%d8%ac%d9%87%d9%88%d9%8a%d8%a9-%d9%84%d9%84%d9%81%d9%84%d8%a7%d8%ad%d9%8a%d9%86-%d8%a8%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d8%aa%d8%af%d8%b9%d9%88.html,الثلاثاء 10 جمادى الآخرة 1441ﻫ 4-2-2020م,essada.net__054.txt
54,بنزرت الجنوبية: العثور على جثة ملقاة بشاطئ عين النصارى,https://essada.net/%d8%a8%d9%86%d8%b2%d8%b1%d8%aa-%d8%a7%d9%84%d8%ac%d9%86%d9%88%d8%a8%d9%8a%d8%a9-%d8%a7%d9%84%d8%b9%d8%ab%d9%88%d8%b1-%d8%b9%d9%84%d9%89-%d8%ac%d8%ab%d8%a9-%d9%85%d9%84%d9%82%d8%a7%d8%a9-%d8%a8%d8%b4.html,الثلاثاء 10 جمادى الآخرة 1441ﻫ 4-2-2020م,essada.net__055.txt
55,كلاب شرسة سائبة تبث الرعب في صفوف أهالي سوسة,https://essada.net/%d9%83%d9%84%d8%a7%d8%a8-%d8%b4%d8%b1%d8%b3%d8%a9-%d8%b3%d8%a7%d8%a6%d8%a8%d8%a9-%d8%aa%d8%a8%d8%ab-%d8%a7%d9%84%d8%b1%d8%b9%d8%a8-%d9%81%d9%8a-%d8%b5%d9%81%d9%88%d9%81-%d8%a3%d9%87%d8%a7%d9%84%d9%8a.html,الثلاثاء 10 جمادى الآخرة 1441ﻫ 4-2-2020م,essada.net__056.txt
56,القصرين: مواطنة تعثر على رضيع حديث الولادة أمام منزلها,https://essada.net/%d8%a7%d9%84%d9%82%d8%b5%d8%b1%d9%8a%d9%86-%d9%85%d9%88%d8%a7%d8%b7%d9%86%d8%a9-%d8%aa%d8%b9%d8%ab%d8%b1-%d8%b9%d9%84%d9%89-%d8%b1%d8%b6%d9%8a%d8%b9-%d8%ad%d8%af%d9%8a%d8%ab-%d8%a7%d9%84%d9%88%d9%84.html,الأثنين 9 جمادى الآخرة 1441ﻫ 3-2-2020م,essada.net__057.txt
57,القصر-قفصة: الأهالي يمنعون مرور شاحنات نقل الفسفاط,https://essada.net/%d8%a7%d9%84%d9%82%d8%b5%d8%b1-%d9%82%d9%81%d8%b5%d8%a9-%d8%a7%d9%84%d8%a3%d9%87%d8%a7%d9%84%d9%8a-%d9%8a%d9%85%d9%86%d8%b9%d9%88%d9%86-%d9%85%d8%b1%d9%88%d8%b1-%d8%b4%d8%a7%d8%ad%d9%86%d8%a7%d8%aa.html,الأثنين 9 جمادى الآخرة 1441ﻫ 3-2-2020م,essada.net__058.txt
58,أمن صفاقس يطيح بأكبر مروّجي “الزطلة”,https://essada.net/%d8%a3%d9%85%d9%86-%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d9%8a%d8%b7%d9%8a%d8%ad-%d8%a8%d8%a3%d9%83%d8%a8%d8%b1-%d9%85%d8%b1%d9%88%d9%91%d8%ac%d9%8a-%d8%a7%d9%84%d8%b2%d8%b7%d9%84%d8%a9.html,الأثنين 9 جمادى الآخرة 1441ﻫ 3-2-2020م,essada.net__059.txt
59,مدير المعهد الثانوي بالوردانين يقرّر مقاضاة والي المنستير,https://essada.net/%d9%85%d8%af%d9%8a%d8%b1-%d8%a7%d9%84%d9%85%d8%b9%d9%87%d8%af-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%88%d9%8a-%d8%a8%d8%a7%d9%84%d9%88%d8%b1%d8%af%d8%a7%d9%86%d9%8a%d9%86-%d9%8a%d9%82%d8%b1%d9%91%d8%b1.html,الأثنين 9 جمادى الآخرة 1441ﻫ 3-2-2020م,essada.net__060.txt
60,فاجعة في المهدية: وفاة عائلة من 6 أشخاص في حادث مرور,https://essada.net/%d9%81%d8%a7%d8%ac%d8%b9%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%87%d8%af%d9%8a%d8%a9-%d9%88%d9%81%d8%a7%d8%a9-%d8%b9%d8%a7%d8%a6%d9%84%d8%a9-%d9%85%d9%86-6-%d8%a3%d8%b4%d8%ae%d8%a7%d8%b5-%d9%81.html,الأحد 8 جمادى الآخرة 1441ﻫ 2-2-2020م,essada.net__061.txt
61,انسحاب رؤساء بلديات ونواب من أشغال مجلس التنمية بالمنستير,https://essada.net/%d8%a7%d9%86%d8%b3%d8%ad%d8%a7%d8%a8-%d8%b1%d8%a4%d8%b3%d8%a7%d8%a1-%d8%a8%d9%84%d8%af%d9%8a%d8%a7%d8%aa-%d9%88%d9%86%d9%88%d8%a7%d8%a8-%d9%85%d9%86-%d8%a3%d8%b4%d8%ba%d8%a7%d9%84-%d9%85%d8%ac%d9%84.html,السبت 7 جمادى الآخرة 1441ﻫ 1-2-2020م,essada.net__062.txt
62,فظيع / صفاقس: ينهي حياة طليقته بـ15 طعنة,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d9%8a%d9%86%d9%87%d9%8a-%d8%ad%d9%8a%d8%a7%d8%a9-%d8%b7%d9%84%d9%8a%d9%82%d8%aa%d9%87-%d8%a8%d9%8015-%d8%b7%d8%b9%d9%86%d8%a9.html,السبت 7 جمادى الآخرة 1441ﻫ 1-2-2020م,essada.net__063.txt
63,وزير التجهيز: نحن أبرياء من حادث عمدون,https://essada.net/%d9%88%d8%b2%d9%8a%d8%b1-%d8%a7%d9%84%d8%aa%d8%ac%d9%87%d9%8a%d8%b2-%d9%86%d8%ad%d9%86-%d8%a3%d8%a8%d8%b1%d9%8a%d8%a7%d8%a1-%d9%85%d9%86-%d8%ad%d8%a7%d8%af%d8%ab-%d8%b9%d9%85%d8%af%d9%88%d9%86.html,السبت 7 جمادى الآخرة 1441ﻫ 1-2-2020م,essada.net__064.txt
64,فيروس كورونا: صيحة فزع من قوات الأمن الداخلي بمطار جربة,https://essada.net/%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b5%d9%8a%d8%ad%d8%a9-%d9%81%d8%b2%d8%b9-%d9%85%d9%86-%d9%82%d9%88%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d9%85%d9%86-%d8%a7%d9%84%d8%af.html,الخميس 5 جمادى الآخرة 1441ﻫ 30-1-2020م,essada.net__065.txt
65,إضراب عام لعمال النظافة بكامل البلاد يومي 26 و27 فيفري القادم,https://essada.net/%d8%a5%d8%b6%d8%b1%d8%a7%d8%a8-%d8%b9%d8%a7%d9%85-%d9%84%d8%b9%d9%85%d8%a7%d9%84-%d8%a7%d9%84%d9%86%d8%b8%d8%a7%d9%81%d8%a9-%d8%a8%d9%83%d8%a7%d9%85%d9%84-%d8%a7%d9%84%d8%a8%d9%84%d8%a7%d8%af-%d9%8a.html,الخميس 5 جمادى الآخرة 1441ﻫ 30-1-2020م,essada.net__066.txt
66,تطاوين: إضراب بيومين في حقلي الواحة ونوارة مع قطع الإنتاج,https://essada.net/%d8%aa%d8%b7%d8%a7%d9%88%d9%8a%d9%86-%d8%a5%d8%b6%d8%b1%d8%a7%d8%a8-%d8%a8%d9%8a%d9%88%d9%85%d9%8a%d9%86-%d9%81%d9%8a-%d8%ad%d9%82%d9%84%d9%8a-%d8%a7%d9%84%d9%88%d8%a7%d8%ad%d8%a9-%d9%88%d9%86%d9%88.html,الخميس 5 جمادى الآخرة 1441ﻫ 30-1-2020م,essada.net__067.txt
67,العلا: متساكنو صيادة الشمالية يحتجزون حافلة نقل مدرسي,https://essada.net/%d8%a7%d9%84%d8%b9%d9%84%d8%a7-%d9%85%d8%aa%d8%b3%d8%a7%d9%83%d9%86%d9%88-%d8%b5%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%b4%d9%85%d8%a7%d9%84%d9%8a%d8%a9-%d9%8a%d8%ad%d8%aa%d8%ac%d8%b2%d9%88%d9%86.html,الخميس 5 جمادى الآخرة 1441ﻫ 30-1-2020م,essada.net__068.txt
68,لا مراقبة لفيروس كورونا بمعبر راس جدير,https://essada.net/%d9%84%d8%a7-%d9%85%d8%b1%d8%a7%d9%82%d8%a8%d8%a9-%d9%84%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%a8%d9%85%d8%b9%d8%a8%d8%b1-%d8%b1%d8%a7%d8%b3-%d8%ac%d8%af%d9%8a%d8%b1.html,الخميس 5 جمادى الآخرة 1441ﻫ 30-1-2020م,essada.net__069.txt
69,أقراص مخدرة في «قفة» سجين و والدته في قفص الإتهام,https://essada.net/%d8%a3%d9%82%d8%b1%d8%a7%d8%b5-%d9%85%d8%ae%d8%af%d8%b1%d8%a9-%d9%81%d9%8a-%d9%82%d9%81%d8%a9-%d8%b3%d8%ac%d9%8a%d9%86-%d9%88-%d9%88%d8%a7%d9%84%d8%af%d8%aa%d9%87-%d9%81%d9%8a-%d9%82%d9%81.html,الخميس 5 جمادى الآخرة 1441ﻫ 30-1-2020م,essada.net__070.txt
70,فاجعة عمدون: نتيجة التشريح الطبي للسائق.. والنيابة العمومية توجّه تهمة القتل العمد لصاحب وكالة الأسفار,https://essada.net/%d9%81%d8%a7%d8%ac%d8%b9%d8%a9-%d8%b9%d9%85%d8%af%d9%88%d9%86-%d9%86%d8%aa%d9%8a%d8%ac%d8%a9-%d8%a7%d9%84%d8%aa%d8%b4%d8%b1%d9%8a%d8%ad-%d8%a7%d9%84%d8%b7%d8%a8%d9%8a-%d9%84%d9%84%d8%b3%d8%a7%d8%a6.html,الخميس 5 جمادى الآخرة 1441ﻫ 30-1-2020م,essada.net__071.txt
71,جربة ميدون: معلمة ترسل تلاميذ للتسول و العائلات غاضبة,https://essada.net/%d8%ac%d8%b1%d8%a8%d8%a9-%d9%85%d9%8a%d8%af%d9%88%d9%86-%d9%85%d8%b9%d9%84%d9%85%d8%a9-%d8%aa%d8%b1%d8%b3%d9%84-%d8%aa%d9%84%d8%a7%d9%85%d9%8a%d8%b0-%d9%84%d9%84%d8%aa%d8%b3%d9%88%d9%84-%d9%88-%d8%a7.html,الأربعاء 4 جمادى الآخرة 1441ﻫ 29-1-2020م,essada.net__072.txt
72,رسمي: معلمو صفاقس في إضراب عام جهوي غدا,https://essada.net/%d8%b1%d8%b3%d9%85%d9%8a-%d9%85%d8%b9%d9%84%d9%85%d9%88-%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d9%81%d9%8a-%d8%a5%d8%b6%d8%b1%d8%a7%d8%a8-%d8%b9%d8%a7%d9%85-%d8%ac%d9%87%d9%88%d9%8a-%d8%ba%d8%af%d8%a7.html,الثلاثاء 3 جمادى الآخرة 1441ﻫ 28-1-2020م,essada.net__073.txt
73,إنقطاع مياه الشرب بهذه المناطق,https://essada.net/%d8%a5%d9%86%d9%82%d8%b7%d8%a7%d8%b9-%d9%85%d9%8a%d8%a7%d9%87-%d8%a7%d9%84%d8%b4%d8%b1%d8%a8-%d8%a8%d9%87%d8%b0%d9%87-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b7%d9%82.html,الثلاثاء 3 جمادى الآخرة 1441ﻫ 28-1-2020م,essada.net__074.txt
74,عصابة تختطف طفلا لإستخراج الكنوز بسيدي بوزيد..التفاصيل,https://essada.net/%d8%b9%d8%b5%d8%a7%d8%a8%d8%a9-%d8%aa%d8%ae%d8%aa%d8%b7%d9%81-%d8%b7%d9%81%d9%84%d8%a7-%d9%84%d8%a5%d8%b3%d8%aa%d8%ae%d8%b1%d8%a7%d8%ac-%d8%a7%d9%84%d9%83%d9%86%d9%88%d8%b2-%d8%a8%d8%b3%d9%8a%d8%af.html,الأثنين 2 جمادى الآخرة 1441ﻫ 27-1-2020م,essada.net__075.txt
75,وفاة الراعي المصاب في انفجار لغم بالشعانبي,https://essada.net/%d9%88%d9%81%d8%a7%d8%a9-%d8%a7%d9%84%d8%b1%d8%a7%d8%b9%d9%8a-%d8%a7%d9%84%d9%85%d8%b5%d8%a7%d8%a8-%d9%81%d9%8a-%d8%a7%d9%86%d9%81%d8%ac%d8%a7%d8%b1-%d9%84%d8%ba%d9%85-%d8%a8%d8%a7%d9%84%d8%b4%d8%b9.html,السبت 30 جمادى الأولى 1441ﻫ 25-1-2020م,essada.net__076.txt
76,أريانة: استيلاء عائلات على المعلم الأثري قصر برج البكوش,https://essada.net/%d8%a3%d8%b1%d9%8a%d8%a7%d9%86%d8%a9-%d8%a7%d8%b3%d8%aa%d9%8a%d9%84%d8%a7%d8%a1-%d8%b9%d8%a7%d8%a6%d9%84%d8%a7%d8%aa-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b9%d9%84%d9%85-%d8%a7%d9%84%d8%a3%d8%ab.html,السبت 30 جمادى الأولى 1441ﻫ 25-1-2020م,essada.net__077.txt
77,معهد الرصد الجوي: اليوم ضباب كثيف بأغلب الجهات,https://essada.net/%d9%85%d8%b9%d9%87%d8%af-%d8%a7%d9%84%d8%b1%d8%b5%d8%af-%d8%a7%d9%84%d8%ac%d9%88%d9%8a-%d8%a7%d9%84%d9%8a%d9%88%d9%85-%d8%b6%d8%a8%d8%a7%d8%a8-%d9%83%d8%ab%d9%8a%d9%81-%d8%a8%d8%a3%d8%ba%d9%84%d8%a8.html,السبت 30 جمادى الأولى 1441ﻫ 25-1-2020م,essada.net__078.txt
78,صفاقس: توجيه نداء إستغاثة لرئيس الجمهورية و مجلس نواب الشعب بغاية إنقاذ موسم جني الزيتون,https://essada.net/%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d8%aa%d9%88%d8%ac%d9%8a%d9%87-%d9%86%d8%af%d8%a7%d8%a1-%d8%a5%d8%b3%d8%aa%d8%ba%d8%a7%d8%ab%d8%a9-%d9%84%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d8%ac%d9%85%d9%87%d9%88.html,الجمعة 29 جمادى الأولى 1441ﻫ 24-1-2020م,essada.net__079.txt
79,الأحد: إنقطاع التيار الكهربائي في هذه المناطق,https://essada.net/%d8%a7%d9%84%d8%a3%d8%ad%d8%af-%d8%a5%d9%86%d9%82%d8%b7%d8%a7%d8%b9-%d8%a7%d9%84%d8%aa%d9%8a%d8%a7%d8%b1-%d8%a7%d9%84%d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a-%d9%81%d9%8a-%d9%87%d8%b0%d9%87-%d8%a7.html,الجمعة 29 جمادى الأولى 1441ﻫ 24-1-2020م,essada.net__080.txt
80,فظيع / المتلوي: زوج يقتل أمّ طفليه و يصيب عمّها بجروح خطيرة,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d8%a7%d9%84%d9%85%d8%aa%d9%84%d9%88%d9%8a-%d8%b2%d9%88%d8%ac-%d9%8a%d9%82%d8%aa%d9%84-%d8%a3%d9%85%d9%91-%d8%b7%d9%81%d9%84%d9%8a%d9%87-%d9%88-%d9%8a%d8%b5%d9%8a%d8%a8.html,الجمعة 29 جمادى الأولى 1441ﻫ 24-1-2020م,essada.net__081.txt
81,تلميذ “يشلّط” وجه مدير المدرسة ويخلف له 26 ”غرزة”.. وتنفيذ إضراب,https://essada.net/%d8%aa%d9%84%d9%85%d9%8a%d8%b0-%d9%8a%d8%b4%d9%84%d9%91%d8%b7-%d9%88%d8%ac%d9%87-%d9%85%d8%af%d9%8a%d8%b1-%d8%a7%d9%84%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%88%d9%8a%d8%ae%d9%84%d9%81-%d9%84%d9%87-26.html,الجمعة 29 جمادى الأولى 1441ﻫ 24-1-2020م,essada.net__082.txt
82,توزر: تلميذ يعتدي بشفرة حلاقة على مدير مدرسته و يحيله إلى المستشفى,https://essada.net/%d8%aa%d9%88%d8%b2%d8%b1-%d8%aa%d9%84%d9%85%d9%8a%d8%b0-%d9%8a%d8%b9%d8%aa%d8%af%d9%8a-%d8%a8%d8%b4%d9%81%d8%b1%d8%a9-%d8%ad%d9%84%d8%a7%d9%82%d8%a9-%d8%b9%d9%84%d9%89-%d9%85%d8%af%d9%8a%d8%b1-%d9%85.html,الخميس 28 جمادى الأولى 1441ﻫ 23-1-2020م,essada.net__083.txt
83,رمادة: غراسة 130 ألف شجرة زيتون على مساحة 100 هك,https://essada.net/%d8%b1%d9%85%d8%a7%d8%af%d8%a9-%d8%ba%d8%b1%d8%a7%d8%b3%d8%a9-130-%d8%a3%d9%84%d9%81-%d8%b4%d8%ac%d8%b1%d8%a9-%d8%b2%d9%8a%d8%aa%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d9%85%d8%b3%d8%a7%d8%ad%d8%a9-100.html,الخميس 28 جمادى الأولى 1441ﻫ 23-1-2020م,essada.net__084.txt
84,الكاف: مداهمة منزل و حجز 5160 قرص من “حبوب الهلوسة”,https://essada.net/%d8%a7%d9%84%d9%83%d8%a7%d9%81-%d9%85%d8%af%d8%a7%d9%87%d9%85%d8%a9-%d9%85%d9%86%d8%b2%d9%84-%d9%88-%d8%ad%d8%ac%d8%b2-5160-%d9%82%d8%b1%d8%b5-%d9%85%d9%86-%d8%ad%d8%a8%d9%88%d8%a8-%d8%a7%d9%84.html,الخميس 28 جمادى الأولى 1441ﻫ 23-1-2020م,essada.net__085.txt
85,توزر: إندلاع حريق في الواحة القديمة,https://essada.net/%d8%aa%d9%88%d8%b2%d8%b1-%d8%a5%d9%86%d8%af%d9%84%d8%a7%d8%b9-%d8%ad%d8%b1%d9%8a%d9%82-%d9%81%d9%8a-%d8%a7%d9%84%d9%88%d8%a7%d8%ad%d8%a9-%d8%a7%d9%84%d9%82%d8%af%d9%8a%d9%85%d8%a9.html,الخميس 28 جمادى الأولى 1441ﻫ 23-1-2020م,essada.net__086.txt
86,تحسن المؤشرات السياحية في نابل: عودة الأسواق التقليدية,https://essada.net/%d8%aa%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d9%85%d8%a4%d8%b4%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%ad%d9%8a%d8%a9-%d9%81%d9%8a-%d9%86%d8%a7%d8%a8%d9%84-%d8%b9%d9%88%d8%af%d8%a9-%d8%a7%d9%84.html,الخميس 28 جمادى الأولى 1441ﻫ 23-1-2020م,essada.net__087.txt
87,إنقطاع و إضطراب الماء بهذه المناطق,https://essada.net/%d8%a5%d9%86%d9%82%d8%b7%d8%a7%d8%b9-%d9%88-%d8%a5%d8%b6%d8%b7%d8%b1%d8%a7%d8%a8-%d8%a7%d9%84%d9%85%d8%a7%d8%a1-%d8%a8%d9%87%d8%b0%d9%87-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b7%d9%82.html,الخميس 28 جمادى الأولى 1441ﻫ 23-1-2020م,essada.net__088.txt
88,فرار مختل عقلي من سيارة إسعاف,https://essada.net/%d9%81%d8%b1%d8%a7%d8%b1-%d9%85%d8%ae%d8%aa%d9%84-%d8%b9%d9%82%d9%84%d9%8a-%d9%85%d9%86-%d8%b3%d9%8a%d8%a7%d8%b1%d8%a9-%d8%a5%d8%b3%d8%b9%d8%a7%d9%81.html,الخميس 28 جمادى الأولى 1441ﻫ 23-1-2020م,essada.net__089.txt
89,سيدي بوزيد: تلميذ التسع سنوات ينتحر داخل مدرسته,https://essada.net/%d8%b3%d9%8a%d8%af%d9%8a-%d8%a8%d9%88%d8%b2%d9%8a%d8%af-%d8%aa%d9%84%d9%85%d9%8a%d8%b0-%d8%a7%d9%84%d8%aa%d8%b3%d8%b9-%d8%b3%d9%86%d9%88%d8%a7%d8%aa-%d9%8a%d9%86%d8%aa%d8%ad%d8%b1-%d8%af%d8%a7%d8%ae.html,الأربعاء 27 جمادى الأولى 1441ﻫ 22-1-2020م,essada.net__090.txt
90,سوسة: مغني راب شهير يعتدي على أمني بقارورة إثر خلاف في ملهى,https://essada.net/%d8%b3%d9%88%d8%b3%d8%a9-%d9%85%d8%ba%d9%86%d9%8a-%d8%b1%d8%a7%d8%a8-%d8%b4%d9%87%d9%8a%d8%b1-%d9%8a%d8%b9%d8%aa%d8%af%d9%8a-%d8%b9%d9%84%d9%89-%d8%a3%d9%85%d9%86%d9%8a-%d8%a8%d9%82%d8%a7%d8%b1%d9%88.html,الأربعاء 27 جمادى الأولى 1441ﻫ 22-1-2020م,essada.net__091.txt
91,جلمة: إصابة عسكري في إنفجار لغم,https://essada.net/%d8%ac%d9%84%d9%85%d8%a9-%d8%a5%d8%b5%d8%a7%d8%a8%d8%a9-%d8%b9%d8%b3%d9%83%d8%b1%d9%8a-%d9%81%d9%8a-%d8%a5%d9%86%d9%81%d8%ac%d8%a7%d8%b1-%d9%84%d8%ba%d9%85.html,الأربعاء 27 جمادى الأولى 1441ﻫ 22-1-2020م,essada.net__092.txt
92,جريمة قتل في المنستير ‎,https://essada.net/%d8%ac%d8%b1%d9%8a%d9%85%d8%a9-%d9%82%d8%aa%d9%84-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%86%d8%b3%d8%aa%d9%8a%d8%b1-%e2%80%8e.html,الأربعاء 27 جمادى الأولى 1441ﻫ 22-1-2020م,essada.net__093.txt
93,وفاة رضيع في حمام عمومي بتوزر..التفاصيل,https://essada.net/%d9%88%d9%81%d8%a7%d8%a9-%d8%b1%d8%b6%d9%8a%d8%b9-%d9%81%d9%8a-%d8%ad%d9%85%d8%a7%d9%85-%d8%b9%d9%85%d9%88%d9%85%d9%8a-%d8%a8%d8%aa%d9%88%d8%b2%d8%b1-%d8%a7%d9%84%d8%aa%d9%81%d8%a7%d8%b5%d9%8a%d9%84.html,الثلاثاء 26 جمادى الأولى 1441ﻫ 21-1-2020م,essada.net__094.txt
